Gene.symbol,logFC,P.Value
IGK///IGKC,-0.1573795,0.455983938
LDOC1L,0.052838071,0.455994051
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1,0.093758214,0.455996098
DPM3,-0.040973143,0.456151969
NME6,0.043881429,0.456165824
KIF5A,-0.027209786,0.456205932
CLDN10,0.056168321,0.456221549
VARS2,0.035767286,0.456223908
GAS6-AS1///GAS6-AS1,-0.086579929,0.456243032
SYT8,-0.048779429,0.456277366
LYRM5,0.077828964,0.456356199
MIEF1,0.068611107,0.456440166
FAM86DP///FAM86B2///FAM86FP///FAM86C2P///EEF2KMT///FAM86B1///FAM86C1,0.067703071,0.456444629
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1///STAG3,0.092569786,0.456461787
,-0.033864357,0.456525501
LOC101928673,-0.062576321,0.456583811
,0.0361155,0.456634168
SYT4,0.055038286,0.456664949
CLCN1,-0.038008929,0.456707194
,-0.040082893,0.456745143
KIF5B///KIF5B,0.050231429,0.45678089
VWA7,-0.053214821,0.456814674
LOC729080///GCSH,0.0443295,0.456860085
PSMD5,0.068354857,0.456874368
OVOS///OVOS2,0.096567036,0.456878484
,0.048680679,0.456884654
RPF2,0.139378964,0.456894105
SLC35A4,0.076658786,0.456906602
MPRIP,0.069286107,0.456976988
OCM///OCM2,0.072281571,0.456981113
MNAT1,0.102173607,0.457003212
MAGEA2B///MAGEA12///MAGEA2,-0.044205107,0.457021648
EVC2,-0.047026857,0.457029883
,0.077068393,0.457069965
FLJ42220,-0.053409286,0.457093214
OR2M7///OR2M2///OR2M1P///OR2M3///OR2M5,-0.04692925,0.457100566
MAPKAP1,0.052721607,0.457129553
,0.049351,0.457174018
CIT,-0.0430005,0.457175081
,-0.047561464,0.457270565
YWHAZ,0.032206786,0.457277595
SLMO2-ATP5E///ATP5E,-0.1099345,0.457281644
KRT18,0.050446214,0.457285635
RALBP1,0.080196643,0.457508243
ERBB2,0.035965286,0.45755942
ZNF616,0.073327964,0.45762508
HRH1,-0.04307,0.457631194
UTP4,0.093553393,0.457711389
GPATCH4,0.060145536,0.457741988
NAGA,0.10652575,0.457812736
FH,0.061523107,0.457813164
HTR4,-0.038703929,0.457814405
GOLGA6L2,-0.041806393,0.457847056
CHST6,-0.054791857,0.45789309
,0.040572179,0.457897149
ITGA11,-0.044011143,0.457910986
,0.032872821,0.457933974
,-0.051654893,0.457977373
CDCA8,-0.045578714,0.458005458
ZCRB1,0.122252964,0.4580213
,0.049858107,0.458048363
MCCC2,0.092662714,0.458049437
MCCC2,0.092662714,0.458049437
GJC3,-0.0491325,0.45816725
,0.042548786,0.458261139
,0.042548786,0.458261139
PPP1CB,-0.045840357,0.458276799
EDDM3B,-0.030608357,0.458294443
ZNF697,-0.056323321,0.458323236
,-0.055912893,0.458331509
,0.069426214,0.458336968
ZIC3,-0.040364286,0.458464376
ASCL1,-0.048020036,0.458466627
SLC25A20,0.097684929,0.458484293
GSG1L,-0.051969321,0.458583345
TTC25,-0.068718357,0.458589848
KLF11,0.083974714,0.45865237
EIF4G2,0.034718214,0.458708958
ZNF185,-0.109335857,0.458709258
RAB10,-0.05148,0.458735071
RXRB,0.039403393,0.458749189
ADRA1D,-0.045770321,0.458829812
POF1B,0.034535143,0.458839417
FLJ34503,-0.034976214,0.458921699
,-0.054192286,0.458970108
,0.046449,0.459045043
LOC152048,-0.057866321,0.459061852
ZNF526,-0.038304107,0.45908274
GRIA3,-0.041868321,0.459086599
CACNA1B,-0.048025071,0.459092792
PLEKHA5,0.062737071,0.45914785
,-0.053673393,0.459253018
,-0.039569607,0.459254142
LINC00474,0.046987786,0.459270805
,0.073667536,0.459381224
,-0.058480464,0.459435287
CLOCK,0.117844643,0.459452732
SRSF3,0.076017786,0.459460999
LOC494127,0.045247893,0.4595289
DLL4,-0.049410821,0.45955368
,0.037255429,0.459581681
PHF6,0.101440821,0.459614045
CHTOP,0.044944393,0.459684097
TNS4,-0.037280679,0.459686441
,-0.027934179,0.459808229
,-0.024106,0.459816694
PTPRCAP,0.114585714,0.459863202
TIE1,-0.042148393,0.459875412
,-0.045589607,0.459877246
,0.063146786,0.459900866
OR5H6,0.043983643,0.459963686
,-0.046912571,0.459966528
ZNF322,0.073260393,0.459970863
TNC,-0.03377575,0.459996427
ZNF226,0.093913464,0.459998013
LOC284379,0.045403536,0.460029851
,-0.048079214,0.460075907
TVP23A,-0.051028357,0.460089518
CRADD,0.038514429,0.460124653
TEX101,-0.047469286,0.460127664
CHCHD2,0.071135179,0.460130187
ILF2,0.102860821,0.460153779
,-0.066387536,0.460197381
,0.067424036,0.460242689
CD55,0.06275,0.460288958
WBP1L,0.042598214,0.460313666
,0.05269975,0.460327399
,-0.039089464,0.460382897
MPHOSPH10,0.088665179,0.460394347
GNPDA1,-0.076270714,0.460444861
,-0.046525321,0.460452862
RN7SL737P,0.047612964,0.460457514
TRPM7,0.089856679,0.460464422
,-0.047666143,0.460504838
MIR135A1,-0.051113893,0.460519126
KDSR,0.078235571,0.460526904
NDE1,0.050268214,0.460569568
,-0.043359679,0.460611569
,-0.043359679,0.460611569
OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,-0.091316714,0.460614501
ALG10B///ALG10,0.094566536,0.460707848
CALY,-0.047857286,0.46075441
HCG27,0.082783,0.460826353
KIAA1549L,-0.053000071,0.460872295
PDSS2,0.089707036,0.460897964
JMJD1C-AS1,-0.040054714,0.460928762
RPS3A,0.190973036,0.460941502
AURKAIP1,-0.03466775,0.461036823
,-0.056432714,0.461155033
TYR,0.038410107,0.461158119
ARFGAP2,0.044697714,0.461166834
,-0.061126607,0.461173402
,-0.050966393,0.461220119
CHRM5,-0.044033,0.461307386
CARD8,0.044899286,0.46136542
,-0.05295125,0.461435647
,0.039931893,0.461459197
TRMT12,0.079270357,0.461476881
ZNF136,0.077994643,0.461520053
LIMD2,0.031073929,0.461526209
MIR330,-0.03496875,0.461626211
,-0.023161,0.461645434
,-0.024563929,0.461657058
FOSL1,-0.045162107,0.461661794
AMT///AMT,-0.034480143,0.461668498
TAPT1-AS1,0.055039214,0.461787693
GDI1,0.040640714,0.461806416
OTUB1,0.041904286,0.46181001
,0.081117071,0.461842117
PIGV,0.040137357,0.461885445
FAIM2,-0.042792893,0.461890613
FLJ11710,-0.046801393,0.461918887
,0.041038,0.461920783
HINT3,0.063106643,0.461940219
,0.040500071,0.461943106
IL4I1///NUP62,0.036078107,0.461944964
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1,-0.076837071,0.461952185
KDM2B,0.056588643,0.462015706
CCL3L3///CCL3L1///CCL3,-0.058639036,0.462047778
CCL3L3///CCL3L1///CCL3,-0.058639036,0.462047778
CCL3L3///CCL3L1///CCL3,-0.058639036,0.462047778
UCA1,-0.048705714,0.462053439
AADAT,0.028757571,0.462070358
FAM177A1,0.068768536,0.462076863
,0.041786429,0.462148725
AFAP1L1,-0.040477607,0.462175511
SSR4P1,0.039562,0.462209108
,-0.037641857,0.462339264
SNUPN,0.074964536,0.46234393
EAF1,0.035341714,0.462362448
RIT1,0.070670536,0.462364035
ARL2BP,0.071387679,0.462371803
EXOSC8,0.135373643,0.462425108
,-0.032100964,0.462452519
ZNF140,0.094439857,0.462453691
ATL3,0.069483536,0.462470169
CD47,0.066783571,0.462475778
MIR181A1,-0.100914286,0.462531331
,-0.035698857,0.462541735
ATPAF1,0.04714025,0.462600204
PIK3CA,0.061020393,0.462625938
RBM12B,0.063514821,0.462648398
FARSB,0.085210321,0.462740184
ARHGEF34P///OR2A7///OR2A25///OR2A4,-0.100646964,0.462802073
CPTP,-0.033301071,0.462817038
GABBR1,0.104812,0.462821646
DUX4,-0.059532357,0.462876895
MAGEB18,0.039879,0.462898372
,-0.074547464,0.462900737
OR5T3,0.0418765,0.46291981
FLJ37453,-0.039832429,0.462938537
MIR196A2,0.05083575,0.462944794
LINC00476,0.067305321,0.462972411
MTFR1,0.090282107,0.463047494
OR2J3///OR2J2,-0.036210143,0.463130273
DPH7///DPH7,0.041883429,0.463175921
SNORD59B,0.0996425,0.463176555
,0.04724425,0.463218316
,-0.047238679,0.463323319
MAP4,0.060087321,0.463384603
TMIE,0.055992286,0.463392202
C15orf38-AP3S2///ARPIN,0.060827429,0.463458168
,-0.069613286,0.463463937
CPLX3,-0.0507825,0.463468993
CR1L,-0.120933357,0.463514764
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1,-0.044319393,0.463529646
CFB,-0.029127679,0.463542773
LOC100996724///PDE4DIP,0.032056107,0.463546081
PCDHB8,-0.038688821,0.463562078
NFE2L2,0.047253214,0.463608441
SOWAHA,-0.046382357,0.463625939
,0.050010321,0.463638073
ARID5A,-0.057187071,0.463654708
COL4A3BP,0.052616536,0.463720955
,-0.036863964,0.463756044
CIITA,-0.067679571,0.463764461
PPFIA3,-0.044148393,0.463779466
,-0.113503536,0.463794131
RPL18A,0.065425357,0.463882064
,0.069336143,0.463892043
,0.022127321,0.463904694
SNORD113-3,-0.037436286,0.463933219
TMEM94,0.064079393,0.464006857
GLS,0.090540429,0.464037705
,0.05886075,0.464110935
LOC729040,0.071830964,0.46419542
SNAP25,-0.044394571,0.464266747
SEMA3D,0.036340357,0.4643644
SLC25A32,0.09223,0.464370413
EPHA5,0.032925071,0.464380813
,0.071274214,0.46449602
,0.210196179,0.46450992
C19orf24,-0.027037429,0.464515925
SLC39A11,0.091322714,0.464517332
SFSWAP,0.0388815,0.464534798
PIGS,0.0497285,0.464575107
TPTE,0.039570393,0.4645964
TEX264,0.027973571,0.464648695
,0.058833036,0.464663729
GPT2,0.036034536,0.464709064
SNORD56///NOP56,0.067927143,0.464743952
,0.097832679,0.464745596
HOMER1,-0.051679714,0.464819769
OTOL1,0.04596475,0.464854884
GPX8,-0.038054643,0.46488705
HES2,-0.051037464,0.464891555
OCA2,-0.044093393,0.46503668
CIDEC,-0.044091357,0.46506251
LOC148696,-0.043784643,0.465075921
GOSR2,0.090507393,0.465090648
SNORD115-43///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNRPN,-0.037320393,0.465272559
SNORD115-43///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNRPN,-0.037320393,0.465272559
SNORD115-43///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNRPN,-0.037320393,0.465272559
WDR64,-0.038012107,0.465281928
LGALS3BP,0.10236025,0.465332319
HLA-DOA,-0.09169375,0.465352994
PUSL1,0.027131143,0.465407506
,-0.101496,0.465422767
USP9Y,-0.271572536,0.465429034
,-0.020060357,0.46544425
PLEKHA3,0.065789679,0.465466026
,-0.044931821,0.465533674
ITSN2,0.054877464,0.465611038
SLU7,0.075821214,0.465633015
,-0.059361107,0.465685173
POU6F2,-0.051133071,0.465723434
CSAG4///MAGEA12,-0.052116536,0.465724103
TMEM126A,0.083509607,0.465737453
TSKS,-0.0408815,0.465769408
ZNF189,0.071776607,0.465805276
TIMM50,0.056452107,0.465821633
,-0.031528893,0.465881893
,0.058679786,0.465907379
PRKX,0.070621,0.465928617
,-0.035452,0.465928954
ADGRL1,0.039614357,0.465935132
,-0.110059143,0.465961521
,-0.110059143,0.465961521
KANK2,-0.074816714,0.465974569
ZNF195,0.088696321,0.465980742
ALS2CL,-0.035582321,0.465997823
PYURF///PIGY,0.107504214,0.466058558
DEFB103A///DEFB103B,-0.044666893,0.466064136
DEFB103A///DEFB103B,-0.044666893,0.466064136
RAB3D,0.071761929,0.466075361
CYB5R4,0.07199775,0.466181168
INPP5F,0.073905536,0.466200952
TMEM208,0.073090893,0.466203078
KRTAP10-1,-0.062275286,0.466206987
LOC100131826,0.051845214,0.46624078
,-0.03127025,0.466312429
DSG3,-0.036013429,0.466322719
KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3,-0.037892964,0.466346673
KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3,-0.037892964,0.466346673
EXOSC2,0.12405825,0.466348767
BIRC5,-0.042953679,0.466358052
,-0.072773286,0.466372007
SPATA12,0.04200025,0.46637713
FAM134C,-0.042013429,0.466393186
DKK3,-0.041469107,0.46642152
WDR44,0.050626,0.466431764
IFNA16,0.036276036,0.466482741
L1TD1,-0.037157071,0.466499122
,-0.093501036,0.466500618
SPOUT1,0.047110071,0.466539015
,-0.05077225,0.466553584
,-0.0909455,0.466554105
KISS1,-0.051551679,0.466618539
,0.070893214,0.466628302
,0.047109179,0.466637459
ELF4,0.048116607,0.466652386
,0.033420714,0.466680201
SLC39A1,0.049715571,0.466682464
,-0.055700643,0.466692815
ABHD6///ABHD6,0.057752536,0.466722019
PIR-FIGF///FIGF,0.048856536,0.466764583
,-0.049745857,0.466851299
HTR1A,0.042770357,0.46686803
KIRREL,-0.036631643,0.466976729
CYBA,0.037579286,0.466990864
,-0.05210775,0.467002394
,0.056777536,0.467051074
PSMB7,0.05466425,0.46706772
GRAMD1B,0.095267929,0.467103139
SLC26A4,0.03413025,0.46723453
,-0.102115,0.467235704
ATG5,0.085582893,0.467253051
,-0.064606964,0.467319283
RYR3,-0.039717643,0.46736342
,-0.038418107,0.467389292
MIOS,-0.078350464,0.467521752
,-0.041633607,0.467537899
FEV,-0.053195821,0.467539859
FAM19A4,-0.046824143,0.467605393
LOC100130507,-0.047763143,0.467688374
HSPC102,0.17643375,0.467831225
SWI5,-0.034283143,0.467840246
FAM178B,-0.043382464,0.467865068
PAK3,0.039004071,0.467871314
,-0.136608929,0.467884014
DENND2A,-0.043975643,0.467893567
FBP2,-0.050294214,0.467901817
EXD3,-0.038519893,0.467953695
,-0.110534679,0.467954336
DDX31,0.048826571,0.467986171
OR10W1,0.04580875,0.468006493
EFCAB12,0.067795964,0.468054839
,-0.040724107,0.468098748
CHST1,-0.043195286,0.468127482
,0.021418679,0.468139115
,-0.03891025,0.468213282
,-0.03891025,0.468213282
FTH1P5,-0.049886536,0.468236906
LHFPL2,-0.103684679,0.468241685
RIOK3,-0.1335755,0.468246681
PLXDC2,0.060303929,0.468283898
HINFP,0.058589,0.468297279
VRK2,0.077730714,0.468299569
PGA4///PGA3///PGA5,-0.108763714,0.46837921
,-0.086393,0.468501986
,-0.086393,0.468501986
ISL1,-0.040208929,0.468563933
MCOLN2,0.126867893,0.46857028
,-0.041272536,0.468581165
,0.052441357,0.468584488
,-0.048789714,0.468604665
,0.093860786,0.468606802
EPO,-0.055289571,0.468624644
TAF9B,0.132263536,0.468627712
TAF9B,0.132263536,0.468627712
FUT6,-0.036629607,0.46863812
SMPD4,0.080396286,0.468649932
SLCO4A1-AS1,-0.04521725,0.468691634
,-0.056024893,0.468727324
UNK,0.055493607,0.468728095
OR8D4,-0.034520536,0.468749088
,0.048673536,0.468749151
CNGA2,0.050429429,0.468903662
MIR191,-0.04202575,0.468909455
DLG5,-0.034408786,0.468917611
CCDC175,0.028059679,0.468921216
SNORD96B,-0.045633179,0.468931226
KIF13A,0.083928179,0.468939994
COPS7B,0.056242786,0.468945397
,0.027853107,0.468945983
KIR2DS5///KIR2DS3///KIR2DS5///KIR2DS3,-0.125730857,0.468961825
DBNL,0.039249643,0.468967987
ZBTB45,-0.031878214,0.468970232
,-0.065256821,0.46902245
,-0.060482214,0.469051105
H6PD,0.056086107,0.469065338
NOTUM,-0.046154821,0.469072035
,-0.039773286,0.46907473
NEMP2,0.128370071,0.46908648
MAGEL2,-0.061786571,0.4691083
FSHR,0.042374536,0.469126278
CCDC168,-0.038848286,0.469149645
SLC2A3,0.076773571,0.469197134
MIR7-3,0.0396925,0.469203633
C1orf53,-0.035746321,0.469239175
ARHGEF34P///OR2A7///OR2A25///OR2A4,-0.086789357,0.469245991
,-0.035692,0.469343224
ZNF787,-0.039336393,0.469376498
HERC2P4///HERC2P2///HERC2P3///HERC2,-0.081292571,0.469518116
FAM74A6///FAM74A4///FAM74A1,-0.040279536,0.469565102
LOC105375355///UPK3B,-0.04786875,0.469566228
EIF3CL///EIF3C,0.094753107,0.469580633
EIF3CL///EIF3C,0.094753107,0.469580633
FAM71E1,-0.040874893,0.469586786
,0.0585855,0.469619128
,0.03087025,0.469626929
,0.036182571,0.469664884
,-0.066051964,0.469732479
ADI1,-0.068497786,0.469741252
ETFDH,0.0738045,0.469804765
KIAA1522,-0.032766429,0.469842309
PTPDC1,-0.029796107,0.469879447
SAMD9L,0.118389286,0.469883592
LOC100129924,-0.040559393,0.469895828
LINC00482,-0.038023036,0.469919244
,-0.022059214,0.469940467
SYK,0.053979643,0.469960278
,-0.069624821,0.470015544
MUC17,-0.047050857,0.470040739
RRP7A,0.07156875,0.470094036
,-0.0404865,0.470094461
CARD10,-0.040224286,0.470128341
,-0.041560929,0.470187529
PRPSAP1,0.081575321,0.470220098
,-0.041995571,0.470292123
ZNF629,-0.035047143,0.470302909
REEP2,-0.035108536,0.470326977
,0.078626393,0.470344143
TERT,-0.048821179,0.470344272
CDK5RAP1,0.073387536,0.47039942
VAC14,-0.038466036,0.470404183
,-0.035928393,0.470439945
,-0.050361786,0.470485886
BSDC1,-0.040601429,0.470531569
CRSP8P///MED27,0.087654214,0.470556693
ASCL3,0.046970643,0.470685624
RYR1,-0.034847,0.470700978
,0.047172607,0.470777723
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,-0.088463179,0.470777956
ZNF720,0.059680714,0.470809886
,0.023687857,0.470810641
,-0.054738429,0.470831134
ZNF709,-0.0706815,0.470842188
UBE2J1,-0.061290357,0.470938955
,-0.046695786,0.470943301
,-0.045088143,0.470980246
TIMM9,0.104411179,0.471074464
ARPC2,0.033182143,0.47107979
DTD2,0.103488893,0.4711064
FAM210B,-0.144890071,0.471143324
SIX3,-0.033768643,0.471235615
CEACAM4,0.113910929,0.471287377
GALNS,0.048249821,0.47134228
TMEM127,0.038953929,0.471344561
TMEM174,0.03699625,0.471373286
SENP3-EIF4A1///EIF4A1,0.085375821,0.471376819
PIGL,0.087757393,0.47137975
LOC642316,-0.043974,0.47147714
PRKCZ,0.050184143,0.471513285
,-0.043402964,0.471518174
LOC100131756,-0.055864143,0.471578822
SYN2,-0.054155464,0.471645888
RPL24,0.147514036,0.471670646
,0.11136975,0.471697436
,-0.028470679,0.471742452
TNK2-AS1,-0.042774607,0.471757857
ARVCF,-0.050680607,0.471928432
MORF4L1,0.039247,0.471958554
IGF2BP2,-0.19440125,0.47196625
CBLN4,-0.0431335,0.472020593
PRO2012,-0.049377214,0.472033826
NEK1,-0.072275214,0.472071473
,0.042389464,0.472127093
ZNF287,0.104254821,0.472154395
,-0.040455143,0.472178745
,0.105738857,0.472297433
,-0.048021929,0.47235471
ZDHHC9,0.064644321,0.472433301
LOC100506990,0.104098607,0.472434091
GOLGA8DP///GOLGA8CP///GOLGA8B///GOLGA8A,0.100775964,0.472476263
OR1L4,0.036092893,0.472580992
MIEN1,-0.039661071,0.472598943
SRMS,-0.041385179,0.472599109
RND1,-0.038871393,0.472612582
HELZ,0.036063964,0.472652184
MAST3,0.077572857,0.472655524
ANKIB1,0.063878536,0.472684809
ZNF443,-0.126657036,0.472722271
AREG,-0.059177786,0.472764817
TSPY26P,-0.031115179,0.472774217
,0.044020143,0.472835264
,0.06890375,0.472845523
KLHL35,-0.047840143,0.472886554
PAAF1,0.054256536,0.47289658
CUX1,0.043970393,0.47289918
,0.080786607,0.472962681
DOCK7,0.081368929,0.472977468
PATE1,0.041664214,0.472978163
,-0.045085571,0.47301215
,-0.122911036,0.473090436
IL17RB,-0.042247071,0.473126727
LOC102724984///LOC728138///KIAA2013,-0.046501429,0.473270731
LIMA1,0.101758786,0.473294051
PYY,0.042018464,0.47345064
DNM1P46///DNM1P46,0.142122571,0.473491568
ZNF354B,0.093783643,0.473511345
,0.046172321,0.473517408
CCDC140,-0.045857857,0.473520306
CPVL,0.121597464,0.473601619
MIR519A2///MIR519A1,0.03737375,0.473632029
,-0.04792325,0.473642946
,0.037023893,0.47364508
,-0.051996536,0.47367762
,-0.0778145,0.473706715
UNC5B,-0.038014964,0.473803768
TSPYL1,0.105215714,0.473973174
SKIL,0.057556714,0.47409178
,-0.038356714,0.474110285
TFF1,-0.045551464,0.474138336
,-0.034660857,0.474139997
HIPK1,0.064512857,0.474144491
,-0.025516643,0.474150744
LY6G5C,-0.035908464,0.474159794
KCNN2,-0.031204286,0.474171164
CYP17A1,-0.039679393,0.474211475
GLB1L3,0.038827964,0.474247803
TMEM212,0.046082357,0.474266191
C7orf31,0.06020075,0.474282737
ARID3B,0.055712571,0.474289342
,-0.032372,0.474383723
UBE2Q2P1,0.073545179,0.474398991
NNMT,-0.035902036,0.474484618
ADGRG5,0.0914305,0.47449713
COX5A,0.073318036,0.474572087
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,0.089523357,0.474579575
PRKCD,0.055907143,0.474582396
,-0.037742143,0.474603272
APOLD1,0.055832857,0.474673129
MEX3B,-0.032887357,0.474679835
FRMPD2,0.045227,0.474687572
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,-0.04570775,0.474694567
PAPD4,-0.032608571,0.474705912
,-0.033278643,0.47490261
ZNF682,-0.098569036,0.474920613
ZSCAN2,0.031673107,0.474993219
IFITM3,0.130864286,0.475001979
,-0.033787929,0.475024192
CCDC40,-0.041305429,0.475024367
SH3PXD2A,0.034901571,0.475068337
CCDC114,-0.042603071,0.475072452
FRA10AC1,0.084205143,0.47507625
ATP6V0A4,-0.036518964,0.475085482
LCA5,-0.034653643,0.475197037
ZNF319,0.05070575,0.475199392
RPN1,0.047550286,0.475213039
AAED1,0.119674857,0.475245984
,-0.049134107,0.475267486
PSMC6,0.123998857,0.475282655
LOC100132147///LOC440570,-0.04921325,0.475326854
LOC100132147///LOC440570,-0.04921325,0.475326854
AMN1,-0.096513,0.475336501
CPNE7,-0.04533375,0.47542814
BFAR,0.072524,0.475455225
KLHL34,-0.046200286,0.475489694
MFSD2A///MFSD2A,-0.058176107,0.475511928
SPATA32,-0.0417065,0.475565012
ZC2HC1A,0.123308036,0.475597282
MTFR1L,-0.051491536,0.475617268
,-0.110285536,0.475639692
SMG5,-0.061515893,0.475643618
ALDH3A1,-0.03958675,0.475674496
,-0.034691,0.475674976
,0.042984214,0.475681351
EIF2B5,0.048791071,0.475759066
COL4A3,-0.038955536,0.475885042
,-0.06158,0.475897461
PRPS2,0.070191179,0.475902377
C4BPA,-0.297526107,0.475926243
SNORD56B,0.123539214,0.475953972
RCC1///SNHG3///RCC1,-0.035330393,0.475983884
LOC100134822///LINC00266-1///PCMTD2,0.091495321,0.4759956
MIR124-2,-0.062723857,0.47601423
ANGPTL1,-0.066892357,0.476042027
SSPN,-0.046558786,0.476083826
SMDT1,-0.078359571,0.476084054
KRTAP21-1,-0.064379143,0.476105933
MYOF,0.141372,0.476121516
,-0.039204536,0.476145674
CPAMD8,-0.0382245,0.476262468
CNKSR1,-0.027807679,0.476263256
,-0.057415286,0.476272556
RXRB,0.036924607,0.476274448
RHPN1-AS1,0.054281464,0.476332381
PIGK,0.119478536,0.476383294
,-0.0462055,0.476392713
,0.0462105,0.476395229
SLC35F1,-0.048259321,0.476417764
,-0.035861571,0.476493435
HECW1-IT1,-0.037903107,0.476500948
NTN5,-0.050668,0.4765446
SEMA7A,-0.054503321,0.476557026
C16orf70,-0.049895429,0.476570246
MTMR10,0.050628571,0.476575735
,0.032276179,0.476636683
OR51G1,0.045701821,0.476677505
CYP2B6,0.047517429,0.476720917
C12orf10,-0.052698321,0.47674559
ZBTB40,0.11024325,0.476816943
PNMAL1,-0.043132714,0.476828295
ECHDC2,0.057528679,0.476844358
TBX21,0.076099786,0.476857101
NYAP1,-0.039770821,0.476865174
GPR82,0.0938365,0.47687914
PLPPR4,-0.033448821,0.476926632
EPHX3,-0.05037775,0.477006975
,-0.067176929,0.477012088
LYPD6,0.03414575,0.47702246
HEBP1,0.146157964,0.477044616
RALGAPA1,0.103696143,0.477047191
,-0.048563429,0.47705508
SNX13,0.067403179,0.477060356
ZNF547///TRAPPC2B,-0.05001475,0.47708382
FBF1,-0.032279607,0.477098553
PDGFB,-0.038616964,0.477104102
CCL5,-0.084854643,0.477149634
ETS2,0.089664821,0.477217279
ZNF16,0.035316571,0.477278349
,-0.0251625,0.477294215
,0.037220536,0.477380541
,0.067689786,0.47744351
,-0.048768714,0.477545848
SARS2,0.027849893,0.477726162
,-0.030198214,0.477785896
PEX19,0.047486929,0.477789207
,-0.045307321,0.477868818
DDR1,-0.030734143,0.477942356
MIR181C,-0.049766607,0.478071179
AHDC1,-0.029976036,0.478079113
MARK4,-0.040238321,0.478085912
FCGR2B,0.119533179,0.478088568
DGUOK,0.051221179,0.478093786
BIN2,0.037351786,0.478112692
,-0.097644464,0.478119075
ABCC3,-0.094450036,0.478180336
MGAM2,-0.14204,0.478258622
UBTFL1,0.04109625,0.478262087
EMX1,-0.054982071,0.478289895
ZMPSTE24,0.074748357,0.478333486
,-0.04188725,0.478346766
GAS2,-0.032509571,0.478387682
NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F,-0.034676036,0.478499484
UGCG,-0.080051071,0.478506865
SRGAP1,-0.0772995,0.478537745
IQSEC3,-0.053527143,0.47855704
,0.03685175,0.478563416
,-0.041870714,0.478578285
,-0.040123214,0.47860195
MAP4K1,0.095713464,0.478716219
RTBDN,-0.053892929,0.478728864
TMPRSS6,-0.042058357,0.47873822
,0.030558143,0.478763399
,0.083094179,0.478816587
RPS25,0.1328775,0.478819074
BNC1,0.03486725,0.478861059
,0.027005857,0.478906982
VGLL3,-0.030834393,0.478913551
ZNF324B,0.02463525,0.478940848
LRP2,0.03425,0.478942662
,0.049109,0.478979742
,-0.035329393,0.479018956
AADACL2,-0.042770464,0.479067554
SI,0.025331571,0.479125576
SKOR2,-0.04406625,0.479256993
CCDC134,0.059124571,0.479266978
RAD51C,0.075681464,0.479317432
ZCCHC9,0.067726036,0.479371291
DLG4,-0.049455429,0.479393543
VSIG10,0.053510214,0.479466245
DGKG,0.061442286,0.479495171
TTTY7B///TTTY7,0.034302,0.479575782
TTTY7B///TTTY7,0.034302,0.479575782
LRRC70,-0.095993143,0.479582182
HSPD1,0.092632679,0.479611029
PAX2,-0.03839975,0.479620252
SPATA41,-0.055617714,0.479626213
MYOCD,-0.042568893,0.479666485
NAXE///NAXE,0.101019607,0.479866499
C14orf177,-0.035503571,0.47990692
TPTE2,-0.070796929,0.479912836
ADAM3A,-0.03015875,0.479941943
HSPG2,-0.03537775,0.479941973
ZNF521,0.035901143,0.479959809
ATP5J,-0.058353607,0.479961472
,-0.059253679,0.479961499
OR10A3,-0.041777786,0.479968668
C16orf72,0.048779929,0.480011354
REM1,0.046616857,0.480012844
VAX2,-0.050184071,0.480068047
TRDMT1,-0.054030214,0.480146392
,0.139908179,0.480148494
,0.139908179,0.480148494
,0.139908179,0.480148494
