Gene.symbol,logFC,P.Value
HSH2D,0.52129144,0.000106667
,-0.360660107,0.000106755
CORO1A,0.225315714,0.000108325
PCIF1,0.219410214,0.000109192
,-0.299967714,0.0001094
MECP2,0.216060726,0.000109998
,-0.23370825,0.000111247
,-0.26506431,0.000111654
,-0.281666619,0.000111778
,-0.39747919,0.000113091
C19orf48,0.188440512,0.000113198
FDPSP2///FDPS,0.193531393,0.000113332
KCTD5,0.20268169,0.000113842
MIR664B///SNORA36A///DKC1,0.364247583,0.000113855
VPS39,0.264131452,0.000114178
,-0.325544821,0.000115335
AAMP,0.294639381,0.000116583
,-0.328265155,0.000116964
,-0.3122335,0.00011701
,-0.3122335,0.00011701
,-0.209929167,0.000117817
DMRTA1,-0.259072536,0.000117908
,-0.40637781,0.000117966
ETV6///INO80D,0.303720595,0.000118105
IPCEF1///CNKSR3,0.27827406,0.0001185
HRCT1,-0.23574394,0.00011854
SRPRA,0.245520357,0.00011877
,-0.243875631,0.000118987
,-0.454800179,0.000120009
,-0.454800179,0.000120009
,-0.454800179,0.000120009
,-0.377666214,0.000120764
IKZF5,0.272672095,0.000120896
,-0.472020143,0.00012112
C1QL4,-0.287200917,0.000121244
RAD54L2,0.327434298,0.000121323
LINC00477,-0.242502167,0.000121594
,-0.280964857,0.000122543
PITPNA,0.286241429,0.000123033
ZNF384,0.193459048,0.000123237
,-0.35839831,0.000123378
FAM24A,-0.222023714,0.000123479
MSX2P1,0.277374476,0.000123483
,-0.324061119,0.00012351
C6orf136,0.22574019,0.000124407
C6orf136,0.22574019,0.000124407
TMEM121,-0.220424333,0.000125137
CSDE1,-0.217962143,0.000125216
HOXA7,-0.223784643,0.000125587
AAR2,0.370175643,0.000126317
C6orf47,0.297818869,0.000126423
C6orf47,0.297818869,0.000126423
ZSCAN5A,-0.201913238,0.000126662
ARRDC1,0.233939857,0.000126717
,-0.424337786,0.00012736
,-0.275216381,0.000127449
,-0.402597107,0.000128164
RSPO1,-0.190081512,0.000129228
,-0.225437976,0.000129659
,0.474460762,0.00012967
KCNMB1,0.424268357,0.000131502
SGSH,0.361149655,0.000131526
